Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Severity,Police_Station
288,Traffic Violation,Annur,11.11364,77.08622,2022-07-31,00:39,4,Annur PS
289,Vandalism,Eachanari,11.062682,76.986928,2022-12-07,20:56,4,Eachanari PS
290,Arson,Kovaipudur,10.992559,76.946573,2023-04-10,18:08,2,Kovaipudur PS
291,Arson,Chinthamanipudur,10.961702,77.006375,2022-03-02,03:24,5,Chinthamanipudur PS
292,Illegal Gambling,Singanallur,11.055872,77.078554,2022-07-29,20:40,5,Singanallur PS
293,Robbery,Kalveerampalayam,11.076145,76.961209,2022-05-18,07:15,5,Kalveerampalayam PS
294,Traffic Violation,Sitra,11.06404,77.095876,2023-12-03,03:46,4,Sitra PS
295,Vandalism,Pappampatti,10.900084,77.048767,2022-09-07,20:43,4,Pappampatti PS
296,Fraud,Keeranatham,10.96412,76.986102,2022-05-27,16:34,5,Keeranatham PS
297,Assault,Perur,10.917163,76.936708,2022-09-20,05:40,5,Perur PS
298,Kidnapping,Malumichampatti,11.00275,76.934053,2022-08-12,11:10,3,Malumichampatti PS
299,Domestic Violence,Vadavalli East,11.12301,77.08995,2023-08-15,16:52,3,Vadavalli East PS
300,Sexual Harassment,Townhall,11.105379,76.984902,2022-04-01,16:03,1,Townhall PS
301,Illegal Gambling,Puliakulam,10.942137,76.98062,2022-07-04,14:20,1,Puliakulam PS
302,Cyber Crime,Sundakkamuthur,11.11961,76.94791,2023-09-03,23:07,2,Sundakkamuthur PS
303,Cyber Crime,Malumichampatti,11.082436,77.040458,2022-06-17,08:46,1,Malumichampatti PS
304,Chain Snatching,Thondamuthur,11.090689,76.88912,2022-09-01,13:57,3,Thondamuthur PS
305,Vandalism,Kunniyamuthur,11.044879,76.932704,2024-02-26,07:29,5,Kunniyamuthur PS
306,Pickpocketing,Sitra,10.912935,76.984349,2023-04-26,15:44,4,Sitra PS
307,Arson,Kovaipudur,11.110756,76.862931,2023-02-17,15:29,2,Kovaipudur PS
308,Sexual Harassment,Kovaipudur,11.096515,76.984936,2023-06-21,18:29,4,Kovaipudur PS
309,Sexual Harassment,Cheran Ma Nagar,10.969303,76.971195,2022-04-10,04:47,1,Cheran Ma Nagar PS
310,Kidnapping,Sulur,11.026477,77.088082,2023-03-28,08:45,2,Sulur PS
311,Chain Snatching,Puliakulam,11.112079,76.924269,2022-11-26,10:14,1,Puliakulam PS
312,Arson,Perur,10.97993,77.070418,2022-07-15,10:36,3,Perur PS
313,Drug Abuse,Cheran Ma Nagar,10.937412,77.073475,2023-11-04,20:25,2,Cheran Ma Nagar PS
314,Traffic Violation,Sundarapuram,11.036906,77.085119,2022-08-06,08:17,5,Sundarapuram PS
315,Illegal Gambling,Goundampalayam,10.978382,77.096435,2024-02-29,12:48,1,Goundampalayam PS
316,Fraud,Kavundampalayam,11.010045,76.973183,2022-04-17,06:06,3,Kavundampalayam PS
317,Theft,Ondiputhur,11.032485,76.924945,2024-02-23,06:52,1,Ondiputhur PS
318,Trespassing,Cheran Ma Nagar,11.107084,76.95707,2022-01-28,03:42,2,Cheran Ma Nagar PS
319,Illegal Gambling,Saibaba Colony,11.057497,76.881447,2022-12-09,05:51,5,Saibaba Colony PS
320,Drug Abuse,Race Course,11.112346,76.964835,2024-02-17,04:42,3,Race Course PS
321,Illegal Gambling,Eachanari,10.930497,76.892589,2023-03-18,07:46,5,Eachanari PS
322,Illegal Gambling,Idigarai,11.149551,76.995896,2023-09-12,20:51,5,Idigarai PS
323,Sexual Harassment,Madukkarai,10.973288,76.969617,2022-01-20,16:59,3,Madukkarai PS
324,Sexual Harassment,Kalapatti,10.979541,77.073265,2024-01-01,04:49,2,Kalapatti PS
325,Cyber Crime,Ondiputhur,10.930992,76.901099,2023-12-26,01:22,4,Ondiputhur PS
326,Pickpocketing,Sowdambika Nagar,11.096054,77.079453,2024-03-09,09:19,1,Sowdambika Nagar PS
327,Trespassing,Ondipudur,10.955231,77.077016,2022-05-31,15:07,5,Ondipudur PS
328,Robbery,Eachanari,10.919671,76.898851,2023-05-10,18:12,4,Eachanari PS
329,Bribery,Sowripalayam,10.912132,76.866971,2023-12-11,08:10,3,Sowripalayam PS
330,Sexual Harassment,Saravanampatti,10.944908,76.947621,2023-01-23,18:25,1,Saravanampatti PS
331,Murder,Puliakulam,11.080588,76.875653,2022-02-25,14:17,3,Puliakulam PS
332,Drug Abuse,Mathampalayam,11.043103,77.064179,2023-02-09,08:13,3,Mathampalayam PS
333,Cyber Crime,Thondamuthur,11.1394,76.99722,2023-11-14,17:30,3,Thondamuthur PS
334,Assault,Kavundampalayam,11.13678,76.886975,2022-05-23,17:17,3,Kavundampalayam PS
335,Drug Abuse,Annur,10.920573,77.026349,2022-07-08,02:01,2,Annur PS
336,Theft,Ukkadam,10.957435,76.915787,2024-02-26,11:38,4,Ukkadam PS
337,Chain Snatching,Perur,11.02311,77.028135,2022-12-15,01:36,4,Perur PS
338,Chain Snatching,RS Puram,10.982035,77.088652,2023-12-10,07:54,5,RS Puram PS
339,Vandalism,Sowdambika Nagar,11.082868,76.923209,2022-11-29,07:05,2,Sowdambika Nagar PS
340,Burglary,Idikarai East,10.975333,76.96994,2022-03-06,06:13,3,Idikarai East PS
341,Illegal Gambling,Race Course,11.135743,77.074994,2023-12-16,01:26,4,Race Course PS
342,Pickpocketing,Thudiyalur,11.006371,77.064224,2023-06-22,01:28,2,Thudiyalur PS
343,Forgery,Eachanari,10.940594,77.071682,2023-08-25,22:29,4,Eachanari PS
344,Domestic Violence,Malumichampatti,10.934796,76.913122,2022-10-20,03:31,5,Malumichampatti PS
345,Chain Snatching,Ondiputhur,11.109196,76.907286,2024-01-08,08:44,3,Ondiputhur PS
346,Forgery,Ukkadam,10.97871,76.907602,2023-09-16,22:25,3,Ukkadam PS
347,Cyber Crime,Sowripalayam,11.012119,76.920751,2023-07-23,17:15,5,Sowripalayam PS
348,Theft,Idikarai East,11.066655,76.900293,2023-07-05,22:01,2,Idikarai East PS
349,Domestic Violence,Saravanampatti North,10.918524,77.027151,2022-09-01,07:25,5,Saravanampatti North PS
350,Arson,Udayampalayam,11.031969,76.917961,2023-01-19,19:56,4,Udayampalayam PS
351,Forgery,Chinthamanipudur,11.000433,77.074559,2023-05-15,16:27,4,Chinthamanipudur PS
352,Arson,Goundampalayam,10.923293,76.902882,2022-04-17,08:20,1,Goundampalayam PS
353,Burglary,Narasimhanaickenpalayam,11.092985,77.026314,2022-02-04,14:16,3,Narasimhanaickenpalayam PS
354,Assault,Vadavalli East,11.012151,77.050577,2022-04-01,04:43,2,Vadavalli East PS
355,Domestic Violence,Kuniamuthur,10.917772,76.864964,2023-06-13,00:39,2,Kuniamuthur PS
356,Bribery,Vadavalli East,11.120835,77.069286,2023-08-23,03:14,4,Vadavalli East PS
357,Assault,Sitra,11.142438,77.079076,2023-12-02,16:21,5,Sitra PS
358,Pickpocketing,Ramanathapuram,11.045317,77.027291,2022-09-06,03:28,3,Ramanathapuram PS
359,Robbery,Chinniampalayam,11.075344,77.078028,2023-07-06,20:05,5,Chinniampalayam PS
360,Theft,Periyanaickenpalayam,11.129943,76.883655,2023-02-27,11:59,3,Periyanaickenpalayam PS
361,Fraud,Sundakkamuthur,11.080481,76.892618,2023-09-20,10:09,1,Sundakkamuthur PS
362,Fraud,Vilankurichi,11.137653,77.057147,2023-01-17,15:40,3,Vilankurichi PS
363,Assault,Pappanaickenpalayam,10.910336,76.912759,2022-08-14,13:21,2,Pappanaickenpalayam PS
364,Arson,Kuniamuthur,10.95636,76.991646,2023-11-18,00:47,1,Kuniamuthur PS
365,Robbery,Townhall,10.909947,76.994579,2022-10-03,22:24,1,Townhall PS
366,Burglary,Ondipudur,10.907645,76.861782,2022-11-29,17:58,3,Ondipudur PS
367,Illegal Gambling,Keeranatham,10.974372,76.999153,2023-10-29,07:52,3,Keeranatham PS
368,Fraud,Periyanaickenpalayam,10.964822,76.888142,2022-02-15,07:04,3,Periyanaickenpalayam PS
369,Fraud,Singanallur,10.999792,76.883568,2022-12-03,17:02,4,Singanallur PS
370,Bribery,Thudiyalur,11.037102,77.056499,2022-01-31,21:24,4,Thudiyalur PS
371,Illegal Gambling,Pappampatti,11.000773,76.942656,2022-02-11,00:15,4,Pappampatti PS
372,Sexual Harassment,Goundampalayam,11.079878,76.912971,2022-02-04,09:17,3,Goundampalayam PS
373,Burglary,Saibaba Colony,10.985138,77.040078,2023-01-08,07:15,4,Saibaba Colony PS
374,Drug Abuse,Udayampalayam,11.122071,76.950379,2023-04-20,21:00,5,Udayampalayam PS
375,Drug Abuse,Ukkadam,10.950029,76.904989,2023-08-07,17:19,5,Ukkadam PS
376,Sexual Harassment,Peelamedu,11.123969,76.99042,2022-07-07,06:15,4,Peelamedu PS
377,Sexual Harassment,Saravanampatti,10.905704,76.860193,2023-04-29,20:29,1,Saravanampatti PS
378,Murder,Eachanari,10.966969,76.880565,2022-11-11,11:58,5,Eachanari PS
379,Cyber Crime,Cheran Ma Nagar,11.047906,77.050963,2023-03-26,09:50,5,Cheran Ma Nagar PS
380,Assault,Mettupalayam,11.094068,77.012958,2022-01-06,03:59,3,Mettupalayam PS
381,Kidnapping,Periyanaickenpalayam,10.969898,76.912372,2022-12-31,03:15,1,Periyanaickenpalayam PS
382,Assault,Chinniampalayam,11.138991,76.94705,2022-09-05,05:55,5,Chinniampalayam PS
383,Drug Abuse,Sowdambika Nagar,10.920428,76.89459,2022-04-15,02:55,3,Sowdambika Nagar PS
384,Arson,Perur,11.030034,77.023417,2022-09-22,18:51,3,Perur PS
385,Drug Abuse,Narasimhanaickenpalayam,10.994304,76.955258,2023-06-28,18:51,4,Narasimhanaickenpalayam PS
386,Bribery,Chinniampalayam,11.011136,77.037893,2023-04-14,14:31,1,Chinniampalayam PS
387,Vandalism,Pappampatti,10.948371,76.872406,2023-10-23,10:56,5,Pappampatti PS
388,Vandalism,Kavundampalayam South,11.043041,76.938443,2023-01-14,11:08,5,Kavundampalayam South PS
389,Fraud,Mettupalayam,11.052699,76.999418,2022-05-18,16:54,2,Mettupalayam PS
390,Cyber Crime,Kovilpalayam,11.084841,77.066962,2023-06-02,09:48,3,Kovilpalayam PS
391,Illegal Gambling,Karumathampatti,10.922914,76.885852,2022-06-15,01:17,5,Karumathampatti PS
392,Illegal Gambling,Madukkarai,11.114122,76.99559,2022-10-11,12:58,1,Madukkarai PS
393,Robbery,Kalapatti,10.995562,76.937214,2023-07-19,22:57,4,Kalapatti PS
394,Fraud,Kavundampalayam South,10.9277,77.032131,2023-12-11,01:59,3,Kavundampalayam South PS
395,Arson,Ondipudur,11.050755,76.876723,2023-10-03,10:56,3,Ondipudur PS
396,Sexual Harassment,Ganapathy,10.961679,76.863399,2023-01-23,07:15,1,Ganapathy PS
397,Forgery,Sundarapuram,10.938537,77.08497,2023-01-01,09:11,1,Sundarapuram PS
398,Murder,Ganapathy,10.993527,76.901115,2023-12-19,17:57,2,Ganapathy PS
399,Illegal Gambling,Othakalmandapam,10.938511,77.057153,2022-01-22,13:59,1,Othakalmandapam PS
400,Pickpocketing,Kavundampalayam South,10.926269,76.855611,2023-09-10,13:11,4,Kavundampalayam South PS
401,Robbery,Peelamedu,10.924442,77.096521,2023-06-27,13:14,4,Peelamedu PS
402,Assault,Puliakulam,11.003873,76.887411,2022-01-23,11:34,4,Puliakulam PS
403,Murder,Saibaba Colony,11.005952,76.964227,2023-02-23,01:03,2,Saibaba Colony PS
404,Vandalism,Othakalmandapam,11.022091,77.041754,2023-05-20,23:54,5,Othakalmandapam PS
405,Bribery,Townhall,10.982613,76.927876,2023-10-31,11:36,2,Townhall PS
406,Forgery,Nehru Nagar,11.091795,77.010819,2022-02-25,17:26,5,Nehru Nagar PS
407,Bribery,Kavundampalayam South,11.008224,77.024825,2022-12-24,09:16,3,Kavundampalayam South PS
408,Pickpocketing,Mettupalayam,11.028336,76.875582,2022-11-22,14:00,5,Mettupalayam PS
409,Sexual Harassment,Sitra,10.991721,76.940889,2023-06-18,09:29,5,Sitra PS
410,Murder,Thondamuthur,11.111876,76.934785,2022-10-17,08:43,5,Thondamuthur PS
411,Domestic Violence,Ondiputhur,11.146018,77.007639,2023-10-10,18:55,2,Ondiputhur PS
412,Traffic Violation,Velandipalayam,11.040441,77.05252,2022-03-29,16:30,1,Velandipalayam PS
413,Forgery,Periyanaickenpalayam,10.969961,76.936029,2022-01-22,22:04,2,Periyanaickenpalayam PS
414,Burglary,Nehru Nagar,10.922,76.878392,2022-01-29,07:16,3,Nehru Nagar PS
415,Fraud,Pappampatti,11.064244,76.877937,2022-09-03,10:18,4,Pappampatti PS
416,Pickpocketing,Nehru Nagar,11.070639,77.083568,2022-02-04,09:34,5,Nehru Nagar PS
417,Pickpocketing,Periyanaickenpalayam,11.074213,77.056895,2022-10-21,22:53,2,Periyanaickenpalayam PS
418,Assault,Eachanari,10.983299,77.063097,2023-12-13,05:37,5,Eachanari PS
419,Domestic Violence,Singanallur East,10.941016,77.048948,2024-02-24,05:14,4,Singanallur East PS
420,Forgery,Idikarai East,11.036299,77.078871,2023-06-06,12:07,3,Idikarai East PS
421,Robbery,Pappanaickenpalayam,10.956606,76.929395,2023-04-29,21:54,5,Pappanaickenpalayam PS
422,Pickpocketing,Sundarapuram,11.068419,77.061264,2022-02-04,01:04,1,Sundarapuram PS
423,Chain Snatching,Sitra,11.057195,77.012059,2022-11-17,10:57,2,Sitra PS
424,Domestic Violence,Saravanampatti North,11.04583,76.987183,2022-05-20,21:35,2,Saravanampatti North PS
425,Assault,Mettupalayam,11.143187,76.850137,2023-04-30,22:49,5,Mettupalayam PS
426,Kidnapping,Eachanari,10.994813,76.906514,2023-06-29,20:45,4,Eachanari PS
427,Trespassing,Pollachi,11.010366,76.973546,2023-03-19,01:13,4,Pollachi PS
428,Sexual Harassment,Somanur,11.14565,76.886911,2022-04-02,14:07,1,Somanur PS
429,Burglary,Sulur,11.143967,77.082148,2022-05-20,07:50,1,Sulur PS
430,Chain Snatching,Sulur,10.934649,76.868974,2022-06-22,02:50,4,Sulur PS
431,Arson,Annur,10.980264,77.03108,2023-06-16,04:26,5,Annur PS
432,Sexual Harassment,Keeranatham,11.025307,76.979777,2023-12-05,11:03,1,Keeranatham PS
433,Fraud,Kavundampalayam,11.044632,76.995592,2023-11-06,23:00,4,Kavundampalayam PS
434,Arson,Saibaba Colony,11.145039,76.954171,2022-10-27,14:49,2,Saibaba Colony PS
435,Murder,Pappampatti,10.97127,76.991843,2023-11-28,19:48,3,Pappampatti PS
436,Trespassing,Singanallur,11.114561,76.996169,2022-08-25,17:02,2,Singanallur PS
437,Robbery,Sowdambika Nagar,10.935571,77.04773,2022-09-18,14:22,5,Sowdambika Nagar PS
438,Cyber Crime,Karamadai,11.027972,77.059295,2022-12-30,07:33,4,Karamadai PS
439,Trespassing,Mettupalayam,10.989872,77.086865,2023-02-20,23:25,1,Mettupalayam PS
440,Arson,Ondiputhur,11.050715,76.932954,2022-12-25,14:46,4,Ondiputhur PS
441,Bribery,Singanallur,10.983701,77.072677,2023-01-27,10:31,2,Singanallur PS
442,Assault,Keeranatham,10.902386,76.94296,2023-08-23,20:01,3,Keeranatham PS
443,Arson,Idigarai,11.041993,77.019316,2023-02-02,07:39,4,Idigarai PS
444,Vandalism,Sowripalayam,11.102556,76.862541,2022-08-07,11:18,4,Sowripalayam PS
445,Sexual Harassment,Cheran Ma Nagar,10.940101,77.088568,2023-01-11,08:47,5,Cheran Ma Nagar PS
446,Burglary,Ondipudur,11.065322,77.027429,2023-07-25,18:03,1,Ondipudur PS
447,Burglary,Velandipalayam,11.071956,76.879148,2022-09-18,09:42,1,Velandipalayam PS
448,Pickpocketing,Sundarapuram,11.075534,76.973421,2022-09-19,17:13,3,Sundarapuram PS
449,Pickpocketing,Vadavalli East,11.076524,76.874383,2023-08-19,18:27,5,Vadavalli East PS
450,Assault,Peelamedu Pudur,11.133714,76.966707,2022-11-02,03:42,3,Peelamedu Pudur PS
451,Chain Snatching,Somanur,11.015161,76.918727,2023-11-15,22:04,3,Somanur PS
452,Sexual Harassment,Eachanari,11.141617,76.954995,2023-05-24,12:47,3,Eachanari PS
453,Assault,Udayampalayam,11.049195,76.854004,2024-01-12,00:17,3,Udayampalayam PS
454,Robbery,Eachanari,10.988965,76.87426,2023-05-13,07:02,1,Eachanari PS
455,Arson,Pollachi,11.063006,77.067047,2024-02-21,02:05,2,Pollachi PS
456,Assault,Pappanaickenpalayam,10.97211,77.022014,2023-02-13,15:59,3,Pappanaickenpalayam PS
457,Murder,Goundampalayam,11.082287,77.050372,2022-03-08,18:22,1,Goundampalayam PS
458,Illegal Gambling,Sundarapuram,11.077692,76.88553,2023-10-24,08:40,5,Sundarapuram PS
459,Vandalism,Ramanathapuram,10.997141,76.880669,2022-09-12,21:49,4,Ramanathapuram PS
460,Chain Snatching,Kovilpalayam,11.142719,76.869355,2023-09-15,04:20,3,Kovilpalayam PS
461,Traffic Violation,Saravanampatti,10.945573,77.070586,2022-03-16,07:07,5,Saravanampatti PS
462,Traffic Violation,Townhall,11.095782,76.983241,2023-11-23,06:40,3,Townhall PS
463,Vandalism,Udayampalayam,11.118225,76.857764,2023-08-02,10:13,2,Udayampalayam PS
464,Assault,Peelamedu,11.045507,77.082692,2022-09-21,17:09,4,Peelamedu PS
465,Illegal Gambling,Pollachi,10.995691,77.082567,2024-03-09,20:29,5,Pollachi PS
466,Traffic Violation,Sowripalayam,11.0485,77.079788,2022-06-01,18:11,5,Sowripalayam PS
467,Bribery,Sundakkamuthur,10.905498,76.975843,2023-03-10,22:33,3,Sundakkamuthur PS
468,Cyber Crime,Mathampalayam,11.086814,76.96161,2024-03-01,23:26,1,Mathampalayam PS
469,Murder,Sowdambika Nagar,11.022093,77.023691,2022-01-29,07:37,3,Sowdambika Nagar PS
470,Chain Snatching,Peelamedu,10.988051,76.947857,2024-02-03,11:21,2,Peelamedu PS
471,Burglary,Udayampalayam,10.924781,76.937047,2023-02-25,05:23,3,Udayampalayam PS
472,Kidnapping,Vilankurichi,11.043783,76.988806,2022-11-11,15:11,1,Vilankurichi PS
473,Bribery,Saravanampatti North,11.060469,77.089145,2023-04-25,23:36,1,Saravanampatti North PS
474,Burglary,Madukkarai,11.074011,76.913212,2023-06-13,16:58,2,Madukkarai PS
475,Drug Abuse,Saibaba Colony,10.977909,77.072096,2022-02-27,11:29,4,Saibaba Colony PS
476,Trespassing,Ganapathy,10.966563,77.06831,2023-06-01,07:46,4,Ganapathy PS
477,Domestic Violence,Malumichampatti,11.129758,77.009987,2022-10-13,16:43,5,Malumichampatti PS
478,Illegal Gambling,Malumichampatti,11.012323,76.858616,2022-12-29,01:05,1,Malumichampatti PS
479,Pickpocketing,Eachanari,11.067813,76.874743,2023-07-18,15:11,1,Eachanari PS
480,Murder,Peelamedu,11.147051,76.94193,2022-08-27,08:21,5,Peelamedu PS
481,Pickpocketing,Veerakeralam,11.096585,76.851953,2022-12-11,17:26,5,Veerakeralam PS
482,Domestic Violence,Ganapathy,11.056249,77.003439,2022-07-01,09:13,2,Ganapathy PS
483,Chain Snatching,Sundarapuram,10.951017,76.900913,2023-11-29,16:11,1,Sundarapuram PS
484,Traffic Violation,Goundampalayam,11.114133,77.026019,2022-09-17,19:04,3,Goundampalayam PS
485,Chain Snatching,Goundampalayam,11.144588,76.862889,2023-02-22,04:18,1,Goundampalayam PS
486,Arson,Race Course,11.125472,77.093153,2022-07-14,10:05,3,Race Course PS
487,Vandalism,Kalveerampalayam,11.104522,76.915014,2022-03-17,03:46,1,Kalveerampalayam PS
488,Drug Abuse,Ganapathy,10.961769,76.904536,2022-12-05,00:32,4,Ganapathy PS
489,Pickpocketing,Podanur,10.949363,76.909206,2022-02-06,22:36,3,Podanur PS
490,Arson,Ondiputhur,11.005291,76.901256,2023-08-19,13:46,3,Ondiputhur PS
491,Murder,Sitra,11.127307,76.869164,2022-09-01,18:15,1,Sitra PS
492,Arson,Narasimhanaickenpalayam,10.940999,76.956561,2022-10-19,04:50,3,Narasimhanaickenpalayam PS
493,Cyber Crime,Nehru Nagar,11.132576,76.921224,2023-04-24,05:56,1,Nehru Nagar PS
494,Illegal Gambling,Saravanampatti,10.91468,76.959488,2023-10-06,04:02,1,Saravanampatti PS
495,Pickpocketing,Narasimhanaickenpalayam,11.039405,76.897845,2022-05-18,17:24,1,Narasimhanaickenpalayam PS
496,Trespassing,Pappampatti,11.008416,77.012795,2022-09-14,11:48,1,Pappampatti PS
497,Forgery,Sowripalayam,10.939799,76.909052,2022-05-28,04:31,3,Sowripalayam PS
498,Assault,Singanallur,11.097973,76.942261,2023-09-22,11:06,3,Singanallur PS
499,Burglary,Idikarai East,10.98447,77.087622,2022-11-30,07:35,5,Idikarai East PS
500,Traffic Violation,Kunniyamuthur,11.00025,76.96099,2024-01-23,11:15,1,Kunniyamuthur PS
501,Domestic Violence,Malumichampatti,11.0747,76.871399,2024-01-28,17:17,2,Malumichampatti PS
502,Traffic Violation,Mathampalayam,11.050304,76.968399,2022-03-28,22:09,1,Mathampalayam PS
503,Bribery,Eachanari,11.017449,76.878811,2022-09-28,05:10,1,Eachanari PS
504,Illegal Gambling,RS Puram,10.908859,76.869799,2023-01-15,10:57,5,RS Puram PS
505,Arson,Ukkadam,11.114511,76.966642,2022-02-16,20:22,3,Ukkadam PS
506,Traffic Violation,Gandhipuram,10.974528,76.951093,2022-11-12,21:18,1,Gandhipuram PS
507,Forgery,Mettupalayam,11.053295,77.01928,2022-11-26,10:29,2,Mettupalayam PS
508,Robbery,Vellalore,11.025711,76.932154,2022-07-13,07:08,5,Vellalore PS
509,Burglary,Eachanari,11.092993,76.880828,2022-06-13,23:28,3,Eachanari PS
510,Robbery,Veerakeralam,10.952492,77.059044,2022-05-25,14:19,3,Veerakeralam PS
511,Vandalism,Sulur,11.041172,77.058747,2022-08-16,03:12,3,Sulur PS
512,Pickpocketing,Kurichi,10.9726,77.098706,2024-03-04,10:07,1,Kurichi PS
513,Cyber Crime,Kavundampalayam,10.902051,77.088294,2024-01-11,06:59,4,Kavundampalayam PS
514,Assault,Udayampalayam,10.931255,76.993001,2023-05-14,08:22,1,Udayampalayam PS
515,Forgery,Chinthamanipudur,11.149236,76.957205,2023-07-18,15:41,2,Chinthamanipudur PS
516,Kidnapping,Idigarai,11.139441,76.954729,2022-05-07,03:58,3,Idigarai PS
517,Arson,Karumathampatti,11.006867,77.083925,2022-06-05,02:25,3,Karumathampatti PS
518,Trespassing,Periyanaickenpalayam,11.111636,77.095743,2023-03-08,11:20,2,Periyanaickenpalayam PS
519,Assault,Kunniyamuthur,11.093336,77.032541,2024-01-01,17:44,2,Kunniyamuthur PS
520,Drug Abuse,Velandipalayam,11.086441,77.05608,2022-04-10,20:38,4,Velandipalayam PS
521,Robbery,Podanur,10.961609,77.066795,2023-02-05,18:07,3,Podanur PS
522,Forgery,Sowdambika Nagar,10.962598,77.092718,2022-11-06,19:20,2,Sowdambika Nagar PS
523,Forgery,Peelamedu,11.025537,76.990313,2023-05-31,02:10,4,Peelamedu PS
524,Forgery,Kalveerampalayam,11.139077,76.960762,2022-12-06,12:15,5,Kalveerampalayam PS
525,Trespassing,Perur,10.905831,77.086373,2022-04-30,04:10,1,Perur PS
526,Trespassing,Ukkadam,11.140701,77.049816,2023-04-13,15:37,2,Ukkadam PS
527,Traffic Violation,Veerakeralam,11.049099,77.013283,2022-06-11,21:25,2,Veerakeralam PS
528,Forgery,Townhall,11.129901,77.053122,2022-10-02,14:28,4,Townhall PS
529,Cyber Crime,Race Course,11.025757,76.886129,2022-07-17,15:36,3,Race Course PS
530,Domestic Violence,Annur,11.130645,76.926897,2023-09-29,22:50,4,Annur PS
531,Fraud,Thudiyalur,11.084566,77.016197,2023-05-22,16:09,3,Thudiyalur PS
532,Drug Abuse,Podanur,11.132052,77.074634,2022-08-07,18:11,5,Podanur PS
533,Sexual Harassment,Ramanathapuram,11.078844,76.868414,2022-04-15,13:59,3,Ramanathapuram PS
534,Bribery,Goundampalayam,10.991702,76.98738,2022-07-27,04:29,3,Goundampalayam PS
535,Murder,Kuniamuthur,11.013162,77.037301,2022-05-07,06:09,3,Kuniamuthur PS
536,Murder,Saravanampatti North,10.977219,76.949946,2022-06-18,23:40,2,Saravanampatti North PS
537,Bribery,Sitra,11.047342,76.955756,2023-02-03,19:21,1,Sitra PS
538,Illegal Gambling,Mettupalayam,10.987399,77.020907,2022-08-18,10:51,5,Mettupalayam PS
539,Kidnapping,Saibaba Colony,11.031369,77.037263,2024-01-21,04:00,2,Saibaba Colony PS
540,Theft,Sulur,11.049241,76.905129,2022-06-11,21:43,2,Sulur PS
541,Vandalism,Gandhipuram,11.056314,77.020395,2022-03-07,08:24,1,Gandhipuram PS
542,Chain Snatching,Ondipudur,10.970899,76.96406,2022-10-24,02:18,2,Ondipudur PS
543,Sexual Harassment,Perur,11.019643,77.037014,2023-02-15,22:09,5,Perur PS
544,Bribery,Kovilpalayam,10.991271,76.980412,2022-08-15,12:00,1,Kovilpalayam PS
545,Bribery,Velandipalayam,10.950643,77.031887,2024-02-29,02:07,2,Velandipalayam PS
546,Chain Snatching,Narasimhanaickenpalayam,10.971885,77.038164,2023-01-07,13:32,1,Narasimhanaickenpalayam PS
547,Chain Snatching,Othakalmandapam,10.935462,76.908384,2023-05-09,11:36,5,Othakalmandapam PS
548,Illegal Gambling,Nehru Nagar,11.057761,77.049872,2022-12-28,05:10,3,Nehru Nagar PS
